,Customer_ID,customer_name,product_group,product_family,Product_ID,product_name,Month,ARR,IsRecurring,currency,primary_key,Product_Join_Month,Product_Last_Month,Product_Churn_Month,Customer_Join_Month,customer_end_date,Customer_Churn_Month,segment_start_date,segment_end_date,ARR_BOP,arr_delta,Flag_New_Customer,Flag_Churn,Flag_Cross_Sell,Flag_Downgrade,existing_customer_flag,existing_product_flag,Flag_Upsell,Flag_Downsell,Delta_New_Customer,Delta_Churn,Delta_Cross_Sell,Delta_Downgrade,Delta_Upsell,Delta_Downsell,Customer_Cohort,Customer_Cohort_Year,Customer_Tenure,Customer_name,Product_family,Dimension1,Dimension2,Dimension3,NRR,GRR,GRR_reversed,NRR_reversed,EoP_reversed
53,CUST-00004,Customer 4,Security,Security - Compliance,PROD-0003,Threat Detection,2024-07-01,129601.35,1,USD,5,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,129027.51,573.8400000000111,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,573.8400000000111,0.0,2024-01-01,2024,6,,,Japan,APAC,Enterprise,129601.35,129027.51,-129027.51,-129601.35,-129601.35
54,CUST-00004,Customer 4,Security,Security - Compliance,PROD-0003,Threat Detection,2024-08-01,121795.94,1,USD,5,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,129601.35,-7805.4100000000035,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7805.4100000000035,2024-01-01,2024,7,,,Japan,APAC,Enterprise,121795.94,121795.94,-121795.94,-121795.94,-121795.94
55,CUST-00004,Customer 4,Security,Security - Compliance,PROD-0003,Threat Detection,2024-09-01,128575.51,1,USD,5,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,121795.94,6779.569999999992,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6779.569999999992,0.0,2024-01-01,2024,8,,,Japan,APAC,Enterprise,128575.51,121795.94,-121795.94,-128575.51,-128575.51
56,CUST-00004,Customer 4,Security,Security - Compliance,PROD-0003,Threat Detection,2024-10-01,121160.18,1,USD,5,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,128575.51,-7415.330000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7415.330000000002,2024-01-01,2024,9,,,Japan,APAC,Enterprise,121160.18,121160.18,-121160.18,-121160.18,-121160.18
57,CUST-00004,Customer 4,Security,Security - Compliance,PROD-0003,Threat Detection,2024-11-01,134242.11,1,USD,5,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,121160.18,13081.929999999993,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13081.929999999993,0.0,2024-01-01,2024,10,,,Japan,APAC,Enterprise,134242.11,121160.18,-121160.18,-134242.11,-134242.11
58,CUST-00004,Customer 4,Security,Security - Compliance,PROD-0003,Threat Detection,2024-12-01,0.0,1,USD,5,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,134242.11,-134242.11,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-134242.11,-0.0,-0.0,-0.0,-0.0,2024-01-01,2024,11,,,Japan,APAC,Enterprise,0.0,0.0,-0.0,-0.0,-0.0
59,CUST-00005,Customer 5,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-04-01,41141.72,1,EUR,6,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,0.0,41141.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41141.72,0.0,0.0,0.0,0.0,0.0,2024-04-01,2024,0,,,UK,Europe,Mid-Market,0.0,0.0,-0.0,-0.0,-41141.72
60,CUST-00005,Customer 5,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-05-01,38245.53,1,EUR,6,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,41141.72,-2896.1900000000023,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2896.1900000000023,2024-04-01,2024,1,,,UK,Europe,Mid-Market,38245.53,38245.53,-38245.53,-38245.53,-38245.53
61,CUST-00005,Customer 5,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-06-01,38165.51,1,EUR,6,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,38245.53,-80.0199999999968,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-80.0199999999968,2024-04-01,2024,2,,,UK,Europe,Mid-Market,38165.51,38165.51,-38165.51,-38165.51,-38165.51
62,CUST-00005,Customer 5,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-07-01,36958.95,1,EUR,6,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,38165.51,-1206.560000000005,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1206.560000000005,2024-04-01,2024,3,,,UK,Europe,Mid-Market,36958.95,36958.95,-36958.95,-36958.95,-36958.95
63,CUST-00005,Customer 5,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-08-01,0.0,1,EUR,6,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-07-01,36958.95,-36958.95,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-36958.95,-0.0,-0.0,-0.0,-0.0,2024-04-01,2024,4,,,UK,Europe,Mid-Market,0.0,0.0,-0.0,-0.0,-0.0
64,CUST-00005,Customer 5,Security,Security - Firewall,PROD-0004,Identity Manager,2024-04-01,33086.32,1,EUR,7,2024-04-01,2024-06-01,2024-07-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-06-01,0.0,33086.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33086.32,0.0,0.0,0.0,0.0,0.0,2024-04-01,2024,0,,,UK,Europe,Mid-Market,0.0,0.0,-0.0,-0.0,-33086.32
65,CUST-00005,Customer 5,Security,Security - Firewall,PROD-0004,Identity Manager,2024-05-01,32806.07,1,EUR,7,2024-04-01,2024-06-01,2024-07-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-06-01,33086.32,-280.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-280.25,2024-04-01,2024,1,,,UK,Europe,Mid-Market,32806.07,32806.07,-32806.07,-32806.07,-32806.07
66,CUST-00005,Customer 5,Security,Security - Firewall,PROD-0004,Identity Manager,2024-06-01,27978.0,1,EUR,7,2024-04-01,2024-06-01,2024-07-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-06-01,32806.07,-4828.07,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4828.07,2024-04-01,2024,2,,,UK,Europe,Mid-Market,27978.0,27978.0,-27978.0,-27978.0,-27978.0
67,CUST-00005,Customer 5,Security,Security - Firewall,PROD-0004,Identity Manager,2024-07-01,0.0,1,EUR,7,2024-04-01,2024-06-01,2024-07-01,2024-04-01,2024-07-01,2024-08-01,2024-04-01,2024-06-01,27978.0,-27978.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-27978.0,-0.0,-0.0,2024-04-01,2024,3,,,UK,Europe,Mid-Market,0.0,0.0,-0.0,-0.0,-0.0
68,CUST-00006,Customer 6,Automation,Automation - RPA,PROD-0005,Process Bot,2024-01-01,61145.67,1,AUD,8,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,0.0,61145.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61145.67,0.0,0.0,0.0,0.0,0.0,2024-01-01,2024,0,,,USA,North America,Mid-Market,0.0,0.0,-0.0,-0.0,-61145.67
69,CUST-00006,Customer 6,Automation,Automation - RPA,PROD-0005,Process Bot,2024-02-01,63007.31,1,AUD,8,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,61145.67,1861.6399999999994,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1861.6399999999994,0.0,2024-01-01,2024,1,,,USA,North America,Mid-Market,63007.31,61145.67,-61145.67,-63007.31,-63007.31
70,CUST-00006,Customer 6,Automation,Automation - RPA,PROD-0005,Process Bot,2024-03-01,59423.2,1,AUD,8,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,63007.31,-3584.1100000000006,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3584.1100000000006,2024-01-01,2024,2,,,USA,North America,Mid-Market,59423.2,59423.2,-59423.2,-59423.2,-59423.2
71,CUST-00006,Customer 6,Automation,Automation - RPA,PROD-0005,Process Bot,2024-04-01,55522.53,1,AUD,8,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,59423.2,-3900.6699999999983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3900.6699999999983,2024-01-01,2024,3,,,USA,North America,Mid-Market,55522.53,55522.53,-55522.53,-55522.53,-55522.53
72,CUST-00006,Customer 6,Automation,Automation - RPA,PROD-0005,Process Bot,2024-05-01,58214.67,1,AUD,8,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,55522.53,2692.1399999999994,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2692.1399999999994,0.0,2024-01-01,2024,4,,,USA,North America,Mid-Market,58214.67,55522.53,-55522.53,-58214.67,-58214.67
73,CUST-00006,Customer 6,Automation,Automation - RPA,PROD-0005,Process Bot,2024-06-01,57443.08,1,AUD,8,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,58214.67,-771.5899999999965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-771.5899999999965,2024-01-01,2024,5,,,USA,North America,Mid-Market,57443.08,57443.08,-57443.08,-57443.08,-57443.08
74,CUST-00006,Customer 6,Automation,Automation - RPA,PROD-0005,Process Bot,2024-07-01,0.0,1,AUD,8,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,2024-07-01,2024-01-01,2024-06-01,57443.08,-57443.08,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-57443.08,-0.0,-0.0,-0.0,-0.0,2024-01-01,2024,6,,,USA,North America,Mid-Market,0.0,0.0,-0.0,-0.0,-0.0
75,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-01-01,47804.71,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,0.0,47804.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47804.71,0.0,0.0,0.0,0.0,0.0,2024-01-01,2024,0,,,Japan,APAC,Mid-Market,0.0,0.0,-0.0,-0.0,-47804.71
76,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-02-01,50326.8,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,47804.71,2522.090000000004,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2522.090000000004,0.0,2024-01-01,2024,1,,,Japan,APAC,Mid-Market,50326.8,47804.71,-47804.71,-50326.8,-50326.8
77,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-03-01,49790.61,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,50326.8,-536.1900000000023,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-536.1900000000023,2024-01-01,2024,2,,,Japan,APAC,Mid-Market,49790.61,49790.61,-49790.61,-49790.61,-49790.61
78,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-04-01,52781.88,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,49790.61,2991.269999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2991.269999999997,0.0,2024-01-01,2024,3,,,Japan,APAC,Mid-Market,52781.88,49790.61,-49790.61,-52781.88,-52781.88
79,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-05-01,44257.08,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,52781.88,-8524.799999999996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8524.799999999996,2024-01-01,2024,4,,,Japan,APAC,Mid-Market,44257.08,44257.08,-44257.08,-44257.08,-44257.08
80,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-06-01,47184.86,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,44257.08,2927.779999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2927.779999999999,0.0,2024-01-01,2024,5,,,Japan,APAC,Mid-Market,47184.86,44257.08,-44257.08,-47184.86,-47184.86
81,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-07-01,46575.46,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,47184.86,-609.4000000000015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-609.4000000000015,2024-01-01,2024,6,,,Japan,APAC,Mid-Market,46575.46,46575.46,-46575.46,-46575.46,-46575.46
82,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-08-01,51602.96,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,46575.46,5027.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5027.5,0.0,2024-01-01,2024,7,,,Japan,APAC,Mid-Market,51602.96,46575.46,-46575.46,-51602.96,-51602.96
83,CUST-00007,Customer 7,Analytics,Analytics - Dashboards,PROD-0002,Data Explorer,2024-09-01,0.0,1,JPY,9,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,2024-09-01,2024-01-01,2024-08-01,51602.96,-51602.96,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-51602.96,-0.0,-0.0,-0.0,-0.0,2024-01-01,2024,8,,,Japan,APAC,Mid-Market,0.0,0.0,-0.0,-0.0,-0.0
84,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-01-01,247940.87,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,0.0,247940.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247940.87,0.0,0.0,0.0,0.0,0.0,2024-01-01,2024,0,,,Canada,North America,Enterprise,0.0,0.0,-0.0,-0.0,-247940.87
85,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-02-01,240720.26,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,247940.87,-7220.609999999986,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7220.609999999986,2024-01-01,2024,1,,,Canada,North America,Enterprise,240720.26,240720.26,-240720.26,-240720.26,-240720.26
86,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-03-01,239272.54,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,240720.26,-1447.7200000000012,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1447.7200000000012,2024-01-01,2024,2,,,Canada,North America,Enterprise,239272.54,239272.54,-239272.54,-239272.54,-239272.54
87,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-04-01,273198.19,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,239272.54,33925.649999999994,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33925.649999999994,0.0,2024-01-01,2024,3,,,Canada,North America,Enterprise,273198.19,239272.54,-239272.54,-273198.19,-273198.19
88,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-05-01,249011.3,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,273198.19,-24186.890000000014,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24186.890000000014,2024-01-01,2024,4,,,Canada,North America,Enterprise,249011.3,249011.3,-249011.3,-249011.3,-249011.3
89,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-06-01,270079.14,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,249011.3,21067.840000000026,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21067.840000000026,0.0,2024-01-01,2024,5,,,Canada,North America,Enterprise,270079.14,249011.3,-249011.3,-270079.14,-270079.14
90,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-07-01,254411.25,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,270079.14,-15667.890000000014,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15667.890000000014,2024-01-01,2024,6,,,Canada,North America,Enterprise,254411.25,254411.25,-254411.25,-254411.25,-254411.25
91,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-08-01,229236.89,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,254411.25,-25174.359999999986,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25174.359999999986,2024-01-01,2024,7,,,Canada,North America,Enterprise,229236.89,229236.89,-229236.89,-229236.89,-229236.89
92,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-09-01,277027.56,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,229236.89,47790.669999999984,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,47790.669999999984,0.0,2024-01-01,2024,8,,,Canada,North America,Enterprise,277027.56,229236.89,-229236.89,-277027.56,-277027.56
93,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-10-01,268803.56,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,277027.56,-8224.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8224.0,2024-01-01,2024,9,,,Canada,North America,Enterprise,268803.56,268803.56,-268803.56,-268803.56,-268803.56
94,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-11-01,275501.89,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,268803.56,6698.330000000016,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6698.330000000016,0.0,2024-01-01,2024,10,,,Canada,North America,Enterprise,275501.89,268803.56,-268803.56,-275501.89,-275501.89
95,CUST-00008,Customer 8,Security,Security - Firewall,PROD-0004,Identity Manager,2024-12-01,0.0,1,EUR,10,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,2024-12-01,2024-01-01,2024-11-01,275501.89,-275501.89,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-275501.89,-0.0,-0.0,-0.0,-0.0,2024-01-01,2024,11,,,Canada,North America,Enterprise,0.0,0.0,-0.0,-0.0,-0.0
96,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-01-01,13468.06,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,0.0,13468.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13468.06,0.0,0.0,0.0,0.0,0.0,2024-01-01,2024,0,,,Japan,APAC,SMB,0.0,0.0,-0.0,-0.0,-13468.06
97,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-02-01,13562.94,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,13468.06,94.88000000000102,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,94.88000000000102,0.0,2024-01-01,2024,1,,,Japan,APAC,SMB,13562.94,13468.06,-13468.06,-13562.94,-13562.94
98,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-03-01,11710.67,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,13562.94,-1852.2700000000004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1852.2700000000004,2024-01-01,2024,2,,,Japan,APAC,SMB,11710.67,11710.67,-11710.67,-11710.67,-11710.67
99,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-04-01,11302.75,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,11710.67,-407.9200000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-407.9200000000001,2024-01-01,2024,3,,,Japan,APAC,SMB,11302.75,11302.75,-11302.75,-11302.75,-11302.75
100,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-05-01,12277.5,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,11302.75,974.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,974.75,0.0,2024-01-01,2024,4,,,Japan,APAC,SMB,12277.5,11302.75,-11302.75,-12277.5,-12277.5
101,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-06-01,13623.38,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,12277.5,1345.8799999999992,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1345.8799999999992,0.0,2024-01-01,2024,5,,,Japan,APAC,SMB,13623.38,12277.5,-12277.5,-13623.38,-13623.38
102,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-07-01,13268.43,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,13623.38,-354.9499999999989,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-354.9499999999989,2024-01-01,2024,6,,,Japan,APAC,SMB,13268.43,13268.43,-13268.43,-13268.43,-13268.43
103,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-08-01,12013.47,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,13268.43,-1254.960000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1254.960000000001,2024-01-01,2024,7,,,Japan,APAC,SMB,12013.47,12013.47,-12013.47,-12013.47,-12013.47
104,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-09-01,13046.15,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,12013.47,1032.6800000000003,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1032.6800000000003,0.0,2024-01-01,2024,8,,,Japan,APAC,SMB,13046.15,12013.47,-12013.47,-13046.15,-13046.15
105,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-10-01,13131.29,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,13046.15,85.14000000000124,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,85.14000000000124,0.0,2024-01-01,2024,9,,,Japan,APAC,SMB,13131.29,13046.15,-13046.15,-13131.29,-13131.29
106,CUST-00009,Customer 9,Security,Security - Compliance,PROD-0003,Threat Detection,2024-11-01,0.0,1,GBP,11,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,2024-11-01,2024-01-01,2024-10-01,13131.29,-13131.29,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-13131.29,-0.0,-0.0,-0.0,-0.0,2024-01-01,2024,10,,,Japan,APAC,SMB,0.0,0.0,-0.0,-0.0,-0.0
107,CUST-00010,Customer 10,Analytics,Analytics - BI,PROD-0008,Report Builder,2024-10-01,98722.85,1,GBP,12,2024-10-01,2025-03-01,2025-04-01,2024-10-01,2025-08-01,2025-09-01,2024-10-01,2025-03-01,0.0,98722.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98722.85,0.0,0.0,0.0,0.0,0.0,2024-10-01,2024,0,,,Germany,Europe,Mid-Market,0.0,0.0,-0.0,-0.0,-98722.85
